aabcfn_nft,aabcfn_ft,ampfe_nft,ampfe_ft,cafn_nft,cafn_ft,cffn_nft,cffn_ft,ckfe_nft,ckfe_ft,cmqfe_nft,cmqfe_ft,cmqgfe_nft,cmqgfe_ft,cpffn_nft,cpffn_ft,ctcfe_nft,ctcfe_ft,cvffe_nft,cvffe_ft,cvfn_nft,cvfn_ft,sub_cffn_nft,sub_cffn_ft,sub_cle_nft,sub_cle_ft,sub_cqfe_nft,sub_cqfe_ft,uvfe_nft,uvfe_ft,
43,6.655772740835897e-06,3.552586354493973e-06,0.011947265566798364,0.02262955546484693,0.06481830795697428,0.06904994730477312,0.07417702761646171,0.07164208844038711,0.011990475392618724,0.01149345283358161,0.001887583036645726,0.00214334103729811,0.005830902400468474,0.4570193476596048,nan,0.0012616435736084717,0.00036016998279823106,0.00044958530108051546,0.06867961240233147,0.00037758010612952815,0.0001780553753169512,0.00037758010612952815,-1593016329.278696,0.00047534743888359444,0.0005688583519140705,0.0010064948909093141,-0.0005218466797688373,8.082439614187809e-05,0.0001272262574036533,0.0001347234496697528,
44,7.107012797281893e-06,2.668711005853322e-06,0.013079697646168769,0.02698147311473554,0.06840871511208227,0.07271736475093281,0.08143252047114978,0.07668991069094476,0.012904164690338855,0.012300785586953111,0.002030970746159686,0.0021056475493032565,0.0060415653316611365,0.9153206494858684,nan,0.0014507442257795278,0.0003705761243632223,0.0004802835849519655,0.07384146144340176,0.00032919292488564763,3.616336386563271e-05,0.00032919292488564763,-1593016504.996938,0.00040667825951291474,0.0006338355107768749,0.0012515382765296071,-0.0007179459375319354,8.552166339788031e-05,0.00012361361141476372,0.0001403081804477781,
45,7.5767801848685825e-06,1.8610341495205934e-06,0.014300162121769548,0.032195530548886644,0.07197644186214672,0.07626908087962164,0.08984608489757227,0.0819299209779902,0.013870392661379707,0.013146478445591196,0.0021816435000494207,0.001931849914536044,0.006219130904584024,1.8100245969020008,nan,0.0016643260527976047,0.00037886794832557634,0.0005123343968614286,0.079290434570223,0.00026088585963845697,-0.00015806647181115755,0.00026088585963845697,-1593016711.5310822,0.00032695093465798215,0.000706014698872424,0.0016106915477288,-0.0009614349888709597,9.04215014822902e-05,0.00011642736194299233,0.00014544597351485156,
46,8.065314132594364e-06,1.1117284240659162e-06,0.015613937332353481,0.038434923731020545,0.07549736231903582,0.0796777496361252,0.09977597956105651,0.08736372902663997,0.01489164706596979,0.014032387854974546,0.002339798327555527,0.001351722991802456,0.006357789957810901,3.531572920811322,nan,0.0019049826612146288,0.0003846458769075642,0.0005457666942177609,0.08503951594721437,0.00016915069649486985,-0.00041610802033898494,0.00016915069649486985,-1593016953.032204,0.00024049787266118222,0.0007863133010122831,0.002189910549870124,-0.0012608121625797555,9.551812405016276e-05,0.00010496035478921949,0.00015008383085352418,
47,8.572874563200836e-06,4.079367725320484e-07,0.017026486176183433,0.045890547598254616,0.07894535181211947,0.0829169838866677,0.11174023335448209,0.09299285520672938,0.015970538555464046,0.014960655006626373,0.0025056327938975443,nan,0.006451818809076728,6.798227543588721,nan,0.002175528113141413,0.0003874739929635081,0.0005806094460255178,0.09110229137500989,5.007906319982842e-05,-0.0007512757750300459,5.007906319982842e-05,-1593017234.045809,0.00015389504709428927,0.0008757970674772369,0.003292262717301963,-0.00162573383015854,0.0001008049929461208,8.842041490977265e-05,0.00015417339845609314,
48,9.09973704160008e-06,-2.597655319318464e-07,0.018543456289648597,0.05478489461414257,0.08229222496506254,0.08596167096998203,0.1265161055964058,0.09881873176725652,0.017109806718843015,0.01593375497056099,0.002679345031422323,nan,0.006495757016615697,12.914219720887399,nan,0.002479011795152483,0.00038687813217609706,0.0006168916328846373,0.09749296928030982,-0.00010066793771477131,-0.0011789492247253012,-0.00010066793771477131,-1593017559.535335,7.648919961534198e-05,0.0009757082100968912,0.006283344385299191,-0.0020671322104201923,0.00010627488784769378,6.592367834461228e-05,0.00015767165571705716,
49,9.6461889533865e-06,-8.98422092019092e-07,0.020170680212360084,0.06537633241994047,0.08550767377261817,0.08878826818696316,0.14532479686242014,0.10484270462254519,0.018312326370947974,0.016954553501390964,0.0028611337584263964,nan,0.0064846137375074615,24.218430362676443,nan,0.0028187340948857653,0.00038234392807181725,0.0006546422469903978,0.10422640170484887,-0.0002878915030898663,-0.0017168178123533558,-0.0002878915030898663,-1593017934.9063148,2.1003622832067048e-05,0.0010874993049415486,0.05196969153201256,-0.0025973416632530852,0.00011191997002306298,3.648760736003452e-05,0.00016054153016775455,
50,1.0212526622103162e-05,-1.5133976947934379e-06,0.021914175540041613,0.07796376418984889,0.08855920567742122,0.091375074174132,0.1702007904741644,0.11106603553548482,0.019581114093806258,0.018026373175431376,0.003051198289613384,nan,0.0064141016546595845,44.85529552282732,nan,0.0031982629230124875,0.0003733148098555009,0.000693890292133621,0.11131810529356881,-0.0005168883408366518,-0.0023851478140079923,-0.0005168883408366518,-1593018366.0312014,4.2302030782560785e-06,0.0012128743150379587,-0.008287446212467497,-0.0032302338603612253,0.00011773184068501419,-9.763181554365277e-07,0.00016275242814566324,
51,1.0799053135358843e-05,-2.108850537276396e-06,0.023780145066376848,0.09289166723999685,0.09141208164678173,0.09370247261121502,0.20480405970627943,0.11748990457163126,0.020919335042685835,0.019153070971584217,0.0032497385408008206,nan,0.006280895868865997,82.08479358002849,nan,0.003621451119800378,0.0003591899530639918,0.0007346647837010748,0.11878428228208139,-0.0007934853494005721,-0.0032070725488337077,-0.0007934853494005721,-1593018859.2748551,4.7815859264969706e-05,0.0013538383711576517,-0.003743142411273902,-0.0039813622292584035,0.00012370159439162025,-4.767024000302284e-05,0.0001642806733105482,
52,1.1406076703372192e-05,-2.6880548321847982e-06,0.02577497691484086,0.11055549534629702,0.09402925424947801,0.09575314525560175,0.25644923439496664,0.12411541272207262,0.0223303100288156,0.02033912999877877,0.0034569550296354563,nan,0.0060829131396451155,148.48499915838434,nan,0.004092454787102094,0.0003393221830389274,0.0007769947486760571,0.12664184148350904,-0.001124075795220818,-0.004208907388692083,-0.001124075795220818,-1593019421.5206943,0.0001791519828614608,0.0015127583592785241,-0.002322983782060469,-0.004868116075249187,0.00012981986791212128,-0.00010491789865436888,0.00016510984634660395,
53,1.2033909416683713e-05,-3.253625350013951e-06,0.027905244661427603,0.13140741777656179,0.09637130573255025,0.0975122518660853,0.3421868244774563,0.13094358461331265,0.023817522891016112,0.021589768843035078,0.003673048873520827,nan,0.005819604330607195,265.6178108040665,nan,0.0046157525882722416,0.00031301583121863893,0.0008209092256391363,0.13490841927478991,-0.0015156570184142364,-0.0054204910964616585,-0.0015156570184142364,-1593020060.197505,0.0004323759655911602,0.0016924368838313157,-0.0015908971607672164,-0.005909884794585412,0.00013607688494474533,-0.00017417295486155948,0.00016523102070425383,
54,1.2682866303242112e-05,-3.8076766796417365e-06,0.030177707449084965,0.15596235288582327,0.09839638609809377,0.09896757516462401,0.513085275704145,0.1379753712394819,0.025384628168805625,0.022911073021716917,0.003898221785593378,nan,0.005492249784271039,470.0703587756192,nan,0.005196166060249557,0.0002795245442491702,0.0008664372647690289,0.14360240058253337,-0.0019758696969126334,-0.006875555082899774,-0.0019758696969126334,-1593020783.306916,0.0008494943955960476,0.0018962028374397398,-0.0011140101043504303,-0.007128232600442988,0.0001424624970425105,-0.0002570276628569776,0.00016464289081706134,
55,1.3353264610435103e-05,-4.351938240177774e-06,0.032599310094580926,0.18480423587107792,0.10006015118005232,0.10010962957770027,1.0235208738297057,0.14521165266639946,0.027035459089878325,0.024310154381388355,0.0041326760693357716,nan,0.0051042435189598764,823.3182757464724,nan,0.005838880983838123,0.00023804904591440997,0.0009136079278435959,0.15274293986851423,-0.002513038699282305,-0.008612122234266878,-0.002513038699282305,-1593021599.4515338,0.0014816380096281448,0.0021280226509373147,-0.0007537882349474694,-0.008547084191819678,0.0001489662210738122,-0.00035522190210335487,0.000163351790857362,
56,1.4045423256613972e-05,-4.887838745933172e-06,0.035177183188448105,0.21859243850222645,0.10131570072101169,0.10093173308854898,217.61308639885164,0.15265324066876151,0.028774035885194383,0.02579534608736435,0.004376614612246468,nan,0.004661347496136629,1427.6830274958627,nan,0.0065494698600833895,0.00018773485188534748,0.0009624502882409457,0.16234998211489096,-0.003136215556454855,-0.01067293702638231,-0.003136215556454855,-1593022517.863741,0.002390459008269815,0.0023926373745273705,-0.00045145282805029215,-0.010192921803910685,0.0001555772735170869,-0.0004706525745542703,0.00016137160374749164,
57,1.475966241076523e-05,-5.416569207294533e-06,0.0379186431885864,0.2580682328653914,0.10211351644899279,0.10143004210891496,-1.0311227895338342,0.16030088127139186,0.030604574445276925,0.027376443312763184,0.004630240878866905,nan,0.004171891626770587,2451.9236292287533,nan,0.007333915542567294,0.00012766993728844097,0.0010129934309406317,0.17244428380923527,-0.0038552225825981097,-0.013105928705444369,-0.0038552225825981097,-1593023548.4351554,0.003649681873264988,0.0026957321205204215,-0.0001771622255693332,-0.012094994086974639,0.00016228460186318023,-0.000605383374385255,0.0001587235618004346,
58,1.549630316943361e-05,-5.9391305960010826e-06,0.04083119250804512,0.3040611608514736,0.10240140015424509,0.10160354983567621,-0.5134884365769451,0.1681552571733566,0.03253149533167649,0.029065003112931743,0.004893758903384732,nan,0.00364688853240364,4171.934748912951,nan,0.008198636077443523,5.688235709310714e-05,0.001065266452524937,0.1830474339294603,-0.004680698675356121,-0.0159647093818088,-0.004680698675356121,-1593024701.746753,0.005346819370761211,0.0030441461695853824,8.640461095229548e-05,-0.014285537269158806,0.00016907691337524896,-0.0007616549371555876,0.00015543594200283947,
59,1.6255667307739776e-05,-6.456370381823742e-06,0.04392251959745296,0.35749513572458275,0.10212441176604013,0.10145404908593715,-0.34137455939325007,0.17621699004010677,0.0345594331579421,0.030874721667303432,0.005167373281972443,nan,0.0031000241975028555,7034.943465373313,nan,0.009150510805100544,-2.566218068167328e-05,0.001119298461180227,0.194181874928733,-0.005624146825687194,-0.019309108949975864,-0.005624146825687194,-1593025989.099651,0.007585065981618046,0.003446134322986351,0.00035048216529367593,-0.016800009067208212,0.00017594270143410755,-0.0009418953753607886,0.0001515436605533393,
60,1.7038077087074586e-05,-6.969010876300975e-06,0.04720049902251931,0.419394060985575,0.10122480742946474,0.10098606109716002,-0.2553506733101772,0.18448664265389852,0.03669324635482623,0.03282191368494689,0.005451289164978301,nan,0.002547476374822327,11759.97966807972,nan,0.01019690777947883,-0.00012106278894163114,0.0011751185766983789,0.20587092372045931,-0.006697983367528819,-0.023205748816289305,-0.006697983367528819,-1593027422.5465555,0.010485381569929765,0.0039116930264514425,0.0006231036610329488,-0.019677335817439363,0.00018287026967677496,-0.0011487312073357838,0.00014708777280890564,
61,1.7843855106317055e-05,-7.47767146382249e-06,0.05067319153698891,0.49088670422130154,0.09964197758221434,0.10020673223060016,-0.20372576397355696,0.19296472091677203,0.03893802733485321,0.034926128216623456,0.005745712249055471,nan,0.0020075017472462233,19493.926502840954,nan,0.011345712563282009,-0.00023048592267236703,0.0012327559304782635,0.21813879266342634,-0.007915588997518513,-0.0277286564853,-0.007915588997518513,-1593029014.9238672,0.014188778683541306,0.0044529685990319125,0.0009105320762297742,-0.02296017330781529,0.00018984775411752856,-0.0013849986864686394,0.00014211488625106496,
62,1.8673324186602248e-05,-7.98288621557577e-06,0.05434884415139629,0.5732105089545408,0.09731238503138646,0.09912570092160723,-0.16929576688534756,0.2016516757035144,0.041299113071790884,0.03721094881266419,0.006050848769292637,nan,0.0014997202009287038,32052.124850188437,nan,0.012605358459609558,-0.00035516794727538935,0.0012922396655272888,0.2310106105471913,-0.009291361594999395,-0.032959923126391254,-0.009291361594999395,-1593030779.8844545,0.01885882747560353,0.005084769838439001,0.0012180285844423102,-0.026695181800414584,0.00019686314342393405,-0.00165375553768475,0.00013667649544226771,
63,1.9526807282045268e-05,-8.485117975984292e-06,0.05823589019793371,0.6677139648715783,0.0941695030302742,0.09775493757508916,-0.14469345102584755,0.21054790456445566,0.04378209611099029,0.039705046151159405,0.0063669054913925585,nan,0.0010440098975399291,52286.72170764573,nan,0.013984858242907617,-0.0004964177540850389,0.0013535989364629895,0.2445124435778013,-0.010840770872539554,-0.03899040631410533,-0.010840770872539554,-1593032731.9310842,0.024684392844119742,0.005825213693679981,0.001550293211109904,-0.030933315742043225,0.00020390429750494118,-0.0019582931081613074,0.00013082824918151103,
64,2.0404627410613663e-05,-8.9847697255053e-06,0.06234294939171865,0.775857085322643,0.09014375335515906,0.09610856040538539,-0.12623680948970267,0.21965375327976708,0.046392836026992505,0.04244358154252294,0.006694089703932566,nan,0.0006589098975958577,84646.72392062606,nan,0.015493837454581705,-0.00065561942306629,0.00141686290951466,0.2586713163639327,-0.012580414887194032,-0.045920480208647245,-0.012580414887194032,-1593034886.4505165,0.03188261900697764,0.006696541059984012,0.0019117322808902162,-0.035730128669193714,0.00021095896455414423,-0.0023021489392318624,0.0001246291611693569,
65,2.130710760069046e-05,-9.482193819764347e-06,0.06667882788872007,0.8992094597093409,0.08516244438210491,0.09420263046462955,-0.11188067596313332,0.22896951726827183,0.04913747134524832,0.04547010603798482,0.007032609210731672,nan,0.00035940760750622524,136023.88304904083,nan,0.017142569331146912,-0.0008342349326934355,0.0014820607625250389,0.27351523290353547,-0.014528078442738372,-0.05386083551727663,-0.014528078442738372,-1593037259.748262,0.04070217736314227,0.007726150673824722,0.0023066292727894266,-0.04114609382201243,0.0002180147966785877,-0.002689119766440758,0.00011814077643888587,
66,2.22345708498894e-05,-9.977699557697929e-06,0.0712525183405809,1.0394452562584267,0.07914970916375116,0.09205492929104124,-0.10039795141959959,0.23849544285472263,0.052022431945254834,0.04883917226339259,0.00738267232334185,nan,0.00015396599943907004,217022.081569084,nan,0.018942011435407215,-0.0010338069170096544,0.0015492216849520147,0.28907319757107036,-0.01670279341310273,-0.0629333316527271,-0.01670279341310273,-1593039869.0839994,0.051426794136501794,0.008947913381262744,0.002739259352273371,-0.04724694099039166,0.00022505936423191067,-0.003123274954707188,0.00011142630658529131,
67,2.318734009346249e-05,-1.0471559423699539e-05,0.07607319994655336,1.1983344466147396,0.07202644350610586,0.08968472273797842,-0.09100762533775099,0.24823172840012614,0.055054451962880474,0.05261999196058901,0.007744487853675785,nan,4.06200568315588e-05,343850.38863209286,nan,0.02090384406386187,-0.001255961469867462,0.0016183748778703867,0.30537523610542505,-0.01912490101723544,-0.07327190358141977,-0.01912490101723544,-1593042732.7076576,0.06437907495731364,0.010403847801845218,0.0032139698165718758,-0.05410401012375899,0.0002320801689601197,-0.003608970375558644,0.00010454974741869187,
68,2.4165738180233153e-05,-1.0964014269189853e-05,0.08115023850274446,1.3777294064614212,0.06371024404533959,0.08711251461636287,-0.0831888584256234,0.25817852530007895,0.05824058321013403,0.05690166261903148,0.00811826510677939,nan,1.942871005669905e-06,541129.1552319673,nan,0.0230405105063307,-0.0015024109963500355,0.0016895495539736372,0.32245241659859597,-0.02181611607562483,-0.08502352593205911,-0.02181611607562483,-1593045869.8961575,0.07992464420729324,0.012146263050627795,0.003735239261046459,-0.06179462224459307,0.00023906465605873047,-0.004150862733393429,9.757499305992793e-05,
69,2.517008785444344e-05,-1.145527763961841e-05,0.08649318644885395,1.5795459146926418,0.054115346324578206,0.08435979379847812,-0.07658090330798793,0.268335938856249,0.061588209131121584,0.06180080890647363,0.008504213873754192,nan,-1.3511343890827619e-06,846025.145495676,nan,0.025365259236679216,-0.0017749571113734332,0.0017627749375757505,0.3403368704852229,-0.024799593278708516,-0.09834923701421827,-0.024799593278708516,-1593049300.9908173,0.09847661763811398,0.014240506627241559,0.004307723118482882,-0.07040246821415003,0.00024600022523134244,-0.004753924347731981,9.05649606870771e-05,
70,2.6200711742254933e-05,-1.1945539408115327e-05,0.09211178291257067,1.8057374261238932,0.04315256287069646,0.0814487783920673,-0.07092592961578376,0.27870402902616814,0.06510505931344159,0.06747304889693605,0.00890254442483254,nan,-3.843566881120001e-05,1314310.5125446138,nan,0.027892188116509484,-0.0020754935854696796,0.001838080264613047,0.35906181353306327,-0.028099995497398816,-0.11342522547673382,-0.028099995497398816,-1593053047.4354198,0.12050042746945869,0.016768498386448574,0.004936290291551643,-0.08001801590734113,0.0002528742408318373,-0.005423458398416712,8.358074011263963e-05,
71,2.7257932341914447e-05,-1.243496884294097e-05,0.0980159537517805,2.0582613278242943,0.030729221271111853,0.07840216050280044,-0.06603472507258244,0.2892828110564004,0.06879922457478245,0.07413072152972214,0.00931346750260666,nan,-0.0002183466486269136,2029191.6453550933,nan,0.030636290696764903,-0.002406009337750748,0.0019154947826460517,0.3786615668344921,-0.03174356416595332,-0.13044398241714408,-0.03174356416595332,-1593057131.8149407,0.14651901988176455,0.01983328807762997,0.005626053873963164,-0.09073893636215917,0.00025967404116524157,-0.006165114640719976,7.668078212147875e-05,
72,2.834207201680611e-05,-1.292371720974306e-05,0.10421581159472647,2.339035705280662,0.016749102250577158,0.07524285496384774,-0.06176526136537859,0.30007225600396725,0.07267917264501203,0.08207126296026097,0.009737194315411334,nan,-0.000702260204276096,3114105.113012187,nan,0.033613504705382144,-0.0027685914760534084,0.0019950477508613794,0.39917157779911633,-0.03575819176741963,-0.14961552183600793,-0.03575819176741963,-1593061577.8949416,0.17711844554045028,0.023564948835800632,0.00638239791011344,-0.10267054947750479,0.0002663869470157978,-0.006984905597319947,6.992013902368325e-05,
73,2.9453452990775503e-05,-1.3411919989416785e-05,0.11072165587825104,2.6498849400250033,0.001112377747973974,0.07199375522735213,-0.0580088260787395,0.31107229115065066,0.07675376446458942,0.0917245242611992,0.010173936530859044,nan,-0.0017184871986556686,4751166.550200679,nan,0.03684076281241177,-0.0031654283842649763,0.0020767684400736443,0.4206284411475863,-0.04017349645188307,-0.1711686724137466,-0.04017349645188307,-1593066410.6616209,0.2129538645226894,0.028128218316315446,0.007211001491717901,-0.11592628984172264,0.0002730002694648757,-0.007889223234103997,6.334977017308018e-05,
74,3.059239734524015e-05,-1.3899698776613155e-05,0.11754397288423947,2.9924722332238725,-0.016284451006892967,0.06867749938844438,-0.05468077759301915,0.3222828003144987,0.08103227112067482,0.10373562656022604,0.010623906269525397,nan,-0.003580656518178491,7207634.961049639,nan,0.040336045767426526,-0.0035988128568299267,0.002160686132727397,0.44306991990669703,-0.045020898817746326,-0.19535244367265012,-0.045020898817746326,-1593071656.3625314,0.25475598776471453,0.0337324310451145,0.008117861074415585,-0.13062819328261197,0.0002795013170560098,-0.008884856126759192,5.7015924272453795e-05,
75,3.1759227017701165e-05,-1.4387162911580303e-05,0.1246934357743759,3.368216898059934,-0.0355486154165039,0.06531624905285562,-0.05171421936634239,0.3337036240625103,0.08552439144287692,0.11911894589966851,0.011087316098782466,nan,-0.006709626143311212,10873687.666249407,nan,0.04411843800754064,-0.0040711452804373886,0.002246830122899063,0.4665349664058595,-0.05033370088626999,-0.22243746967288378,-0.05033370088626999,-1593077342.5479565,0.30333797790719513,0.04064446093196527,0.009109311626420761,-0.14690740473813108,0.00028587740235944885,-0.009979007125109752,5.095960913470986e-05,
76,3.2954263801350586e-05,-1.4874410888257572e-05,0.13218090462331308,3.7781939854176874,-0.056791141438829885,0.061931483469332804,-0.04905557162039567,0.34533455982811884,0.09024027028114742,0.1395663619125739,0.011564379026776941,nan,-0.011659735492867569,16316081.253824461,nan,0.04820818583798634,-0.004584936862889538,0.002335229716298918,0.4910637432750354,-0.05614716729960302,-0.2527175334787242,-0.05614716729960302,-1593083498.11295,0.3596028331884146,0.04920562641144239,0.010192047041169976,-0.16490470805547353,0.00029211584798418544,-0.01117931152216082,4.521615820245461e-05,
77,3.417782934553048e-05,-1.5361531573777262e-05,0.14001742645035106,4.223013500160551,-0.08012691151053884,0.05854381103331752,-0.04666140786774256,0.35717536193671334,0.09519051748891726,0.16812620646127513,0.012055308496549942,nan,-0.019150095498713406,24354023.25932905,nan,0.052626758290927014,-0.005142812909150862,0.002425914230273072,0.5166976444442157,-0.062498608772531626,-0.28651117571983814,-0.062498608772531626,-1593090153.3400383,0.4245512788198131,0.05985382197734636,0.011373140123977605,-0.18477107833464884,0.00029820399208138626,-0.012493855734808495,3.9814901557105326e-05,
78,3.54302451568509e-05,-1.5848605268318916e-05,0.14821423524971217,4.702676126749258,-0.10567472647020365,0.05517279993431624,-0.04449615379277146,0.3692257415420529,0.10038622763516203,0.210903390904672,0.012560318380295013,nan,-0.030101705093094885,36165959.910034694,nan,0.057396910772046186,-0.005747516144578302,0.0025189129938054653,0.5434793161445348,-0.0694274678281763,-0.32416339066220595,-0.0694274678281763,-1593097339.9425833,0.49929019107592587,0.0731525553138317,0.012660062378810058,-0.20666825744115444,0.00030412919337946987,-0.013931196503175496,3.4778947386463134e-05,
79,3.6711832600811736e-05,-1.6335704629263786e-05,0.1567827520194942,5.216402010540972,-0.13355736748150787,0.0518368293717271,-0.04253038602384608,0.38148536647603476,0.10583900046969276,0.28217205865037165,0.013079622973750704,nan,-0.04568128512653917,53439211.72907316,nan,0.06254275160842779,-0.006401910085332261,0.0026142553475198937,0.5714526779111044,-0.07697540684786502,-0.36604741329426993,-0.07697540684786502,-1593105091.1088095,0.5850415801408505,0.08982912416734873,0.014060703762680591,-0.23076935332078574,0.00030987883578773506,-0.015500380615532309,3.01250779439919e-05,
80,3.80229129038059e-05,-1.682289547955595e-05,0.16573458478937636,5.762428732100173,-0.1639016579564518,0.048552962408292384,-0.04073955583886505,0.3939538610138921,0.11156096216658344,0.42490935574692523,0.01361343699072424,nan,-0.0673528340893165,78578744.33532359,nan,0.06808981161535242,-0.007108982455968554,0.00271197064368202,0.6006629435876543,-0.08518639846541212,-0.41256660102605647,-0.08518639846541212,-1593113441.54649,0.6831521585761166,0.11082490901911773,0.015583392533658182,-0.2572594637580845,0.00031544033260238547,-0.017210965165763287,2.5863761944882882e-05,
81,3.936380715540537e-05,-1.731023751689009e-05,0.17508152864714932,6.337774163349753,-0.19683852547856065,0.0453368411724442,-0.039103018842817916,0.40663080555650705,0.11756478737127822,0.8558750213322047,0.014161975557742457,nan,-0.09693803535852345,114997218.82503746,nan,0.07406511680386875,-0.007871848654211151,0.002812088246201434,0.6311566423330683,-0.09410681833603181,-0.46415641369241284,-0.09410681833603181,-1593122427.5282986,0.795103523110222,0.13736175023186198,0.01723691528870739,-0.2863363252283801,0.0003208011303460197,-0.019073038350337395,2.1999283128275847e-05,
82,4.073483631085217e-05,-1.7797784937661062e-05,0.1848355657641342,6.937959403320782,-0.23250306372609036,0.04220260476608386,-0.03760328826500764,0.41951573623114025,0.12386372207755895,-78.60350709959717,0.014725454208826495,nan,-0.136686784080006,167516312.69428292,nan,0.08049726435536846,-0.008693755262905889,0.0029146375306337052,0.6629816396298993,-0.10378554031011475,-0.5212864956460419,-0.10378554031011475,-1593132086.9378207,0.922522978298109,0.17102970719307212,0.019030537265962263,-0.318210987501839,0.0003259487122691194,-0.02109724081174324,1.8529982400755293e-05,
83,4.213632119369192e-05,-1.8285586987405787e-05,0.19500886541955081,7.556686454358847,-0.27103459439523314,0.03916282988806771,-0.03622545392728918,0.4326081444114984,0.1304716073612088,-0.8394082728979568,0.015304088880386618,nan,-0.1893592543366648,242919775.62746492,nan,0.08741650199390219,-0.009578083609154991,0.003019647884182432,0.6961871582949527,-0.11427403404209723,-0.5844628638218043,-0.11427403404209723,-1593142459.3162282,1.0671950314595031,0.21390327685862967,0.02097402297017475,-0.35310851466638965,0.00033087060153973803,-0.023294787535347947,1.544860859667593e-05,
84,4.356858249850086e-05,-1.8773688447650794e-05,0.20561378402389424,8.185464713458725,-0.3125767291233267,0.03622849385085187,-0.034956725492875984,0.4459074761576856,0.1374029039978684,-0.4221734356838604,0.015898095906233572,nan,-0.25832109514638496,350712614.03347594,nan,0.09485481089162079,-0.010528353370632529,0.003127148705701349,0.7308237994920241,-0.12562646506465147,-0.6542302057507053,-0.12562646506465147,-1593153585.9096146,1.2310735891783424,0.2686955340489473,0.023077657168317733,-0.39126871324484713,0.00033555436414549995,-0.02567749030663957,1.2742770483624619e-05,
85,4.503194079366709e-05,-1.92621300675726e-05,0.21666286514136926,8.8131797142648,-0.3572774314120584,0.033408959353026686,-0.033786070023855336,0.45941313157620867,0.14467271799325598,-0.2820015430739157,0.01650769201270301,nan,-0.3476535283492264,504159259.88600427,nan,0.10284599224751759,-0.011548226229080704,0.003237169405696395,0.7669435637468791,-0.1378997973584259,-0.7311742916001563,-0.1378997973584259,-1593165509.716995,1.4162948865314564,0.3389628524724376,0.025352266293520415,-0.43294688809001897,0.0003399876115300609,-0.02825778073581258,1.039548024862136e-05,
86,4.652671652419479e-05,-1.9750948947627385e-05,0.2281688395114358,9.425596859319375,-0.40528907855067303,0.030711980078099926,-0.03270392186807688,0.4731244640998433,0.15229682705461225,-0.21165777545808492,0.01713309431388966,nan,-0.46228032394529456,721697964.5194141,nan,0.11142575768459123,-0.012641509570987086,0.0033497394063278143,0.8045998719645578,-0.15115389844756524,-0.8159245044164212,-0.15115389844756524,-1593178275.5389655,1.6251911811131976,0.42937715075201505,0.02780924028886708,-0.4784146267500285,0.00034415800298443595,-0.03104873385665616,8.385776369456713e-06,
87,4.805323001450837e-05,-2.0240178881260457e-05,0.24014462506950932,10.004792125268757,-0.45676852353917935,0.028143725923658915,-0.03170194856793411,0.4870407796867892,0.16029170803292256,-0.16933826406350125,0.01777452030698782,nan,-0.6081138503826673,1028860760.0786995,nan,0.1206318236156409,-0.013812160235442631,0.0034648881414122766,0.8438475864490974,-0.16545164705123752,-0.9091564928457557,-0.16545164705123752,-1593191930.0270255,1.8603052448339605,0.5460883528980338,0.030460554917529775,-0.5279606130045476,0.0003480532478119603,-0.0340640923067047,6.689411557732383e-06,
88,4.961180147123604e-05,-2.0729850659931127e-05,0.25260332696686094,10.528500901620516,-0.5118771570115572,0.025708826428254995,-0.030772860560107952,0.5011613359381845,0.16867456536618444,-0.1410583124250553,0.018432187867734963,nan,-0.7922226402136888,1460870455.3674624,nan,0.13050400973315898,-0.015064288309180744,0.0035826450564249855,0.884743031925755,-0.18085904332139915,-1.01159495071245,-0.18085904332139915,-1593206521.7335637,2.124405687394363,0.697207454794678,0.03331879456182314,-0.5818914702810885,0.0003516611072841889,-0.03731829109561039,5.279589412691881e-06,
89,5.120275098595992e-05,-2.121999234595182e-05,0.26555823758975605,10.969375231716048,-0.5707809691589623,0.023410430758758902,-0.029910255400106632,0.5154853411326709,0.1774633605547026,-0.12081212447306967,0.01910631524595543,nan,-1.0230231770824554,2066141232.562816,nan,0.14108434178418744,-0.01640216096879697,0.0037030396085018192,0.9273440165658166,-0.1974453216970254,-1.1240165279349428,-0.1974453216970254,-1593222101.1625035,2.4205031462733184,0.893450912570066,0.03639717553077006,-0.6405326356689587,0.0003549693964036707,-0.04082648296869727,4.12773161001812e-06,
90,5.282639853792034e-05,-2.1710629517019175e-05,0.27902283657787297,11.294138758022607,-0.6336506116529357,0.02125028245073351,-0.029108489425491154,0.5300119531763323,0.18667684270013074,-0.10559270423967916,0.01979712106120101,nan,-1.3104988999246572,2910981260.5779176,nan,0.15241715879660236,-0.017830206370149856,0.0038261012664414355,0.9717098530140849,-0.215283066405035,-1.247252877365331,-0.215283066405035,-1593238720.8206124,2.7518673790173733,1.149000904731746,0.03970956989343346,-0.7042292652569389,0.0003579659854882926,-0.04460456437265653,3.2042559350946266e-06,
